ID,XCOORD,YCOORD
1122,33.481664,40.574232
1123,-0.904883,54.645773
1124,9.800068,67.293916
1125,41.701916,46.071461
1126,-0.639814,48.131403
1127,11.303186,36.438903
1128,24.465822,64.038592
1129,11.006052,51.591999
1130,-3.380180,43.292536
1131,-7.607116,40.687608
1132,25.281197,31.718296
1133,21.775777,45.122018
1134,3.736516,47.806116
1135,3.077121,41.454866
1136,42.369387,43.117090
1137,24.344209,32.690943
1138,-12.597986,66.333946
1139,19.756422,66.588284
1140,23.826305,42.062682
1141,16.324725,59.762783
1142,14.181916,60.219828
1143,17.571133,57.511026
1144,15.843723,52.409071
1145,16.073255,32.483824
1146,11.746466,49.455456
1147,3.408647,68.471584
1148,5.990306,66.682745
1149,0.277171,59.973880
1150,7.572337,48.598502
1151,-10.214411,30.076251
1152,23.766560,64.728336
1153,-9.526054,52.013961
1154,23.962981,63.621740
1155,20.593721,36.085222
1156,2.124600,42.591996
1157,-15.088620,52.628516
1158,10.400620,68.923392
1159,25.920375,59.400544
1160,3.958167,58.124736
1161,-3.814041,58.509764
1162,31.622740,37.302870
1163,13.068183,45.486357
1164,-3.010017,65.856630
1165,18.326214,66.695711
1166,14.046433,68.070800
1167,-14.039359,62.210673
1168,14.884375,38.455923
1169,3.443587,63.069138
1170,20.277229,56.522721
1171,22.911198,69.972234
1172,-13.391958,63.723743
1173,10.536026,35.285801
1174,37.853228,32.925649
1175,25.397778,30.155574
1176,38.699776,41.497578
1177,26.764348,65.161076
1178,-12.406185,63.908045
1179,9.125921,46.325010
1180,34.962650,45.736536
1181,16.479859,49.581279
1182,33.465459,46.939912
1183,29.984057,62.033630
1184,-5.642757,33.114653
1185,-15.369009,40.752795
1186,1.346346,41.754236
1187,22.923980,36.743637
1188,10.130642,51.108239
1189,-0.582839,56.414724
1190,12.671395,69.477410
1191,26.717164,35.974393
1192,31.027354,36.400623
1193,22.656136,58.610055
1194,-17.621563,41.693769
1195,33.096786,43.897595
1196,25.704887,49.617629
1197,0.756866,57.130064
1198,-17.245163,39.160665
1199,11.373450,67.912919
1200,2.711138,52.198373
1201,-0.514377,55.441875
1202,-8.458068,32.428201
1203,16.753165,33.431220
1204,-14.532195,43.343903
1205,17.787429,41.239399
1206,17.105964,37.379779
1207,-9.348523,51.610087
1208,-10.482155,48.412405
1209,31.435082,42.690058
1210,29.622691,39.551944
1211,2.259719,36.040315
1212,-13.455796,48.276311
1213,6.707616,56.872232
1214,18.558870,39.434555
1215,13.172501,44.177908
1216,28.666911,62.069385
1217,-8.735120,55.452081
1218,-11.892979,45.608895
1219,-8.843228,59.522102
1220,10.353770,67.485969
1221,15.176881,69.538083
1222,27.527207,60.210125
1223,9.013090,50.147077
1224,-16.680518,32.060823
1225,-11.266943,36.543528
1226,21.087467,50.076009
1227,-16.384917,34.917787
1228,28.214565,44.542716
1229,15.097024,44.093912
1230,6.765262,41.348395
1231,-13.803289,41.938169
1232,29.195945,58.377891
1233,10.058099,65.086515
1234,9.240888,35.316596
1235,18.695804,69.974388
1236,-0.567435,39.908849
1237,23.880042,35.772452
1238,2.874741,43.869329
1239,-3.446444,64.500118
1240,3.551709,43.858294
1241,37.849410,44.681709
1242,23.702922,40.419023
1243,-10.297455,41.972814
1244,16.168399,48.336521
1245,-16.500763,44.523763
1246,-7.258758,55.986334
1247,12.882358,50.983302
1248,-2.710251,56.708298
1249,42.703886,41.499091
1250,9.332047,36.357866
1251,3.629806,66.751201
1252,22.930397,29.649263
1253,3.204163,51.714005
1254,26.229448,35.736848
1255,20.227590,69.449332
1256,26.843111,58.202784
1257,19.314391,61.545536
1258,38.022560,31.119912
1259,31.106765,59.806674
1260,-5.600042,35.080400
1261,20.824583,55.638398
1262,19.405037,68.658649
1263,18.668463,39.913786
1264,16.143809,68.581348
1265,2.133231,61.978091
1266,17.568143,39.125740
1267,25.726570,42.369035
1268,18.259613,56.665130
1269,10.514612,57.148705
1270,-13.541387,49.497731
1271,23.484817,32.056285
1272,13.523089,38.502619
1273,-8.008883,44.625184
1274,37.181115,42.204319
1275,20.047914,47.425269
1276,30.966395,32.378009
1277,15.406489,32.097569
1278,31.359866,31.502663
1279,41.116779,43.894008
1280,11.927961,47.511463
1281,18.767268,52.741703
1282,23.242762,59.915971
1283,24.534208,48.005901
1284,28.816221,62.885532
1285,4.856453,59.312938
1286,-9.429659,41.508767
1287,1.859632,47.158391
1288,-15.545435,46.331562
1289,25.484440,62.334276
1290,2.119127,44.595237
1291,-11.000095,47.189121
1292,21.761981,35.319927
1293,36.277655,36.141754
1294,39.661061,36.614342
1295,-1.685138,40.338027
1296,39.465815,39.113554
1297,0.332590,66.012343
1298,21.902629,43.069627
1299,7.379047,49.288023
1300,-7.656273,42.498952
1301,6.984102,60.857429
1302,11.989057,58.558810
1303,35.157507,32.271677
1304,-1.024415,50.542275
1305,32.041985,32.698541
1306,18.947004,71.212246
1307,8.321840,69.789299
1308,-10.380010,61.353925
1309,13.823567,48.140342
1310,18.408440,64.555922
1311,-10.676468,47.591198
1312,-13.641354,36.478036
1313,38.261938,34.710714
1314,-4.581392,43.208180
1315,33.741599,34.685263
1316,20.293442,59.576486
1317,34.174369,46.952650
1318,-8.070479,43.522057
1319,-16.702859,35.790497
1320,25.113284,49.791517
1321,-6.492249,36.741470
1322,15.616305,35.814023
1323,30.999353,37.419014
1324,-0.066680,37.336136
1325,5.047382,57.714340
1326,15.481311,31.216940
1327,14.934141,61.712357
1328,6.086277,50.344480
1329,-14.900401,50.868989
1330,20.326260,66.810847
1331,-2.452740,51.192624
1332,2.678470,66.116325
1333,17.765563,54.810557
1334,-0.284930,41.800856
1335,15.780682,32.016267
1336,7.655960,57.561151
1337,21.735935,68.860848
1338,-0.253813,65.571778
1339,18.853188,69.560990
1340,-1.685323,47.328871
1341,-15.395663,45.131570
1342,-6.914582,36.315527
1343,-12.982185,53.029925
1344,17.350073,69.490912
1345,-16.243569,31.756013
1346,7.899755,50.911701
1347,8.636093,56.802562
1348,-11.700782,52.133594
1349,-9.572467,53.124546
1350,29.574899,31.443384
1351,27.015220,40.591055
1352,25.126427,55.604954
1353,-16.717111,38.651531
1354,19.470425,36.929203
1355,12.452838,58.988777
1356,-2.120028,50.498860
1357,19.213980,61.222497
1358,34.371183,42.391576
1359,7.464624,42.402329
1360,30.475372,62.658770
1361,-13.516867,41.265718
1362,13.943524,40.400475
1363,26.074652,43.626505
1364,-3.163205,38.742072
1365,1.865130,47.700507
1366,-15.579663,38.044677
1367,30.118180,59.883224
1368,11.284411,50.312382
1369,30.233798,36.748077
1370,-9.225529,48.111614
1371,1.692328,50.090794
1372,-3.598089,67.910760
1373,-12.175976,64.693451
1374,-13.019633,31.970062
1375,23.319256,51.978109
1376,35.375537,31.671454
1377,22.740102,43.810942
1378,29.816412,32.461891
1379,-0.789682,66.413578
1380,23.636627,64.723944
1381,14.417699,39.421288
1382,26.041058,55.606137
1383,24.056308,50.804162
1384,8.306691,67.818569
1385,0.243592,37.038254
1386,-11.514775,55.011452
1387,30.989798,44.270734
1388,9.667811,60.985665
1389,17.487398,55.101762
1390,5.624206,44.042866
1391,-8.276879,57.455494
1392,34.262709,34.251682
1393,40.489787,47.109805
1394,19.939414,54.160055
1395,19.478213,64.128337
1396,23.206625,36.131266
1397,6.739040,42.845733
1398,14.332019,56.079129
1399,-5.641386,52.185246
1400,23.297013,45.428592
1401,-2.331073,44.282162
1402,-14.427775,42.650234
1403,13.657706,40.172907
1404,4.759447,46.178555
1405,14.259533,42.017357
1406,-5.044669,48.362769
1407,12.799521,35.706319
1408,16.965762,55.267273
1409,6.124449,54.683077
1410,18.725413,51.165838
1411,22.232266,43.812071
1412,16.251275,58.822491
1413,13.930731,44.168578
1414,13.635958,68.887589
1415,23.878391,35.575391
1416,21.980228,31.465790
1417,-1.218549,52.925852
1418,-9.754237,33.662768
1419,29.987305,46.249724
1420,20.308634,34.165497
1421,-3.686298,33.416106
1422,16.067441,39.432944
1423,4.948114,42.850819
1424,0.728819,44.884328
1425,23.764372,66.714792
1426,-7.215323,61.981911
1427,-16.682509,40.593825
1428,-14.937522,57.202451
1429,-12.689111,56.292695
1430,26.389727,38.825959
1431,11.076731,59.894024
1432,-5.722254,47.012093
1433,35.168156,40.670851
1434,-1.722652,68.888269
1435,4.445324,55.976633
1436,-9.607086,62.366985
1437,24.213409,54.025816
1438,9.508808,49.035029
1439,-3.182413,60.295938
1440,7.447402,49.804867
1441,-3.733986,39.244731
1442,-5.563097,49.246851
1443,14.080561,34.737098
1444,24.375457,43.670212
1445,37.387821,46.754932
1446,-9.045042,38.536352
1447,40.872737,35.675583
1448,23.659539,51.221234
1449,8.602072,56.371217
1450,26.991932,54.070938
1451,23.199192,52.106129
1452,29.305791,33.436158
1453,12.893438,47.415417
1454,33.097050,46.457063
1455,-10.510295,43.868533
1456,11.834556,51.981764
1457,25.531609,48.044532
1458,21.389558,37.021241
1459,36.986971,45.045961
1460,30.824349,36.481500
1461,1.278284,42.391216
1462,-12.019044,57.426160
1463,9.839596,67.825685
1464,19.564955,69.379232
1465,12.164219,51.893571
1466,18.045237,53.739528
1467,7.971593,65.663285
1468,-9.794820,34.291012
1469,-7.616410,49.611727
1470,7.351358,44.400584
1471,-12.843831,63.329684
1472,-10.296327,57.728090
1473,32.365658,34.390257
1474,-4.524926,66.686411
1475,6.669398,64.360178
1476,24.882343,36.214771
1477,7.367977,57.654225
1478,1.488406,43.062258
1479,-7.631251,46.892614
1480,27.148453,33.142730
1481,-13.538625,32.238116
1482,-10.921439,55.582295
1483,21.374654,61.858307
1484,23.266504,68.218296
1485,25.120131,44.950550
1486,15.620402,31.338335
1487,26.408767,39.545751
1488,-3.806399,41.708083
1489,23.017619,60.030736
1490,-3.299794,37.064601
1491,-7.487757,61.679862
1492,27.271704,46.855081
1493,24.562695,43.103975
1494,-12.631757,64.464955
1495,-16.278823,42.763497
1496,-5.117528,57.569422
1497,-1.939350,55.717942
1498,13.834884,50.552331
1499,18.276096,68.124369
1500,-13.524221,52.450565
1501,8.809590,39.342352
1502,43.230965,46.594972
1503,20.380171,48.918820
1504,-16.264548,41.269110
1505,18.297450,62.799237
1506,1.567424,42.385772
1507,-15.010504,56.453401
1508,12.212493,42.811492
1509,17.305387,50.419709
1510,20.245837,65.775751
1511,29.158981,31.585555
1512,19.542706,40.901306
1513,-11.851794,64.927654
1514,-0.734175,68.732256
1515,-2.629457,55.487606
1516,6.024613,57.375776
1517,25.182500,57.000923
1518,21.964161,69.951620
1519,3.826990,69.439746
1520,-1.888062,64.497343
1521,-5.911019,46.728984
1522,24.658506,57.919238
1523,-9.034308,37.211532
1524,1.213535,54.044042
1525,-2.853858,65.868071
1526,20.455948,35.941119
1527,35.460091,32.705359
1528,-8.785275,38.523038
1529,7.534290,62.586793
1530,-9.783129,45.219089
1531,7.590730,59.172371
1532,28.789670,45.413789
1533,19.478050,70.317695
1534,-15.631464,33.637393
1535,23.983427,42.894540
1536,21.691901,55.065909
1537,14.650751,45.731251
1538,28.042326,58.062590
1539,40.975046,38.797052
1540,-2.987638,60.689895
1541,20.719940,61.175895
1542,42.003690,44.141355
1543,17.084642,32.132453
1544,20.258729,57.904947
1545,21.876496,30.613134
1546,10.938043,65.198488
1547,4.344602,51.102713
1548,-12.451225,38.111987
1549,16.959697,48.734336
1550,15.796013,38.362295
1551,17.110365,54.744494
1552,27.235249,32.231870
1553,28.907167,34.504301
1554,-12.205092,56.975265
1555,-8.352906,36.472219
1556,21.152386,49.900891
1557,21.208675,30.318822
1558,0.626621,36.966810
1559,28.725875,46.351231
1560,10.109077,66.333305
1561,24.888199,50.014804
1562,19.830942,58.316163
1563,10.680381,45.889383
1564,-8.171482,37.345856
1565,-12.027037,51.085660
1566,0.659650,35.244950
1567,11.660580,39.265372
1568,32.015186,31.285832
1569,24.486117,34.751479
1570,10.516140,54.879742
1571,-7.651824,49.885208
1572,-15.201867,47.789182
1573,-4.323224,37.558641
1574,33.726289,40.359756
1575,18.474543,34.321129
1576,18.001811,36.525325
1577,-6.030280,63.354438
1578,19.029989,46.499673
1579,3.929734,48.114428
1580,12.080831,59.128019
1581,-16.504946,36.088074
1582,2.134265,49.329603
1583,-3.817241,33.457917
1584,35.205399,36.605939
1585,24.824827,35.922635
1586,11.455792,46.301254
1587,-7.309447,53.524705
1588,19.170099,38.348425
1589,20.040356,51.353932
1590,-7.926229,34.343105
1591,27.172964,31.584304
1592,-5.703631,46.741014
1593,-8.968419,39.710815
1594,-0.542696,46.660891
1595,26.744511,60.993823
1596,3.305284,40.709833
1597,12.993666,37.839307
1598,-12.158100,41.379621
1599,-2.481955,50.518431
1600,9.139412,42.980470
1601,15.113566,63.833433
1602,-10.019594,32.948198
1603,-15.476710,46.694629
1604,7.273441,37.952779
1605,7.261351,46.406222
1606,35.783176,38.166424
1607,-4.334677,49.329247
1608,9.405192,46.184224
1609,11.299610,53.860069
1610,7.688834,39.297224
1611,19.900840,69.960421
1612,-13.895634,52.317593
1613,27.514751,61.599841
1614,-2.035562,67.463842
1615,-1.699007,55.924916
1616,33.393163,30.504737
1617,12.652032,69.571743
1618,17.293223,65.282688
1619,17.140195,43.795841
1620,1.478305,51.054006
1621,-12.391147,36.070411
1622,8.941293,44.317985
1623,9.628423,65.089572
1624,21.552334,64.158352
1625,-10.998128,33.451128
1626,-12.213885,48.286291
1627,-17.424229,38.349036
1628,9.131598,51.789066
1629,31.531382,62.362653
1630,-11.470919,54.085007
1631,-4.391890,59.168855
1632,31.049105,36.544437
1633,16.887667,60.604081
1634,12.988384,50.177447
1635,18.033290,55.378445
1636,-15.605762,35.811988
1637,2.479996,50.344278
1638,-4.950245,37.323790
1639,39.402443,43.507362
1640,-3.591622,34.219704
1641,13.921222,59.865223
1642,-6.246271,38.060094
1643,-9.762363,41.064138
1644,7.052018,37.493694
1645,0.913672,65.017624
1646,-7.373960,58.190613
1647,-1.267544,47.791006
1648,-14.359720,61.061033
1649,18.335446,69.201566
1650,31.569346,61.298095
1651,16.187683,56.424986
1652,-8.651528,62.962852
1653,1.866488,50.015363
1654,9.942763,60.550492
1655,-2.227273,38.082517
1656,-12.922722,50.464440
1657,-1.345890,43.011182
1658,7.585712,53.447140
1659,33.592769,33.813218
1660,16.786990,56.494508
1661,-1.849400,64.922168
1662,-3.139334,36.726068
1663,32.743895,43.888194
1664,-1.285978,55.562313
1665,-3.678280,37.068292
1666,10.356367,39.131827
1667,17.132114,70.431334
1668,0.422306,51.381162
1669,24.061903,33.453583
1670,28.660962,29.492470
1671,-1.711788,42.392224
1672,7.566454,62.875709
1673,-13.883540,49.142076
1674,30.463444,30.175045
1675,-10.252353,41.525333
1676,-13.661917,48.357557
1677,-6.367777,52.639183
1678,-2.467284,54.229067
1679,-7.664507,42.638579
1680,14.765628,44.456173
1681,15.520496,67.029102
1682,-15.497459,48.833121
1683,4.177530,59.548502
1684,19.710086,49.192495
1685,4.056315,60.321765
1686,2.395220,46.614213
1687,37.055316,46.489098
1688,4.884780,66.132031
1689,14.849863,42.093070
1690,-14.261216,56.808174
1691,8.108944,64.307749
1692,4.435974,61.461736
1693,-12.718537,44.504759
1694,32.006899,34.284741
1695,-6.710913,63.065166
1696,-0.737110,59.201049
1697,-2.807692,37.089289
1698,-16.597720,49.375542
1699,-6.822289,62.196817
1700,20.818200,70.693263
1701,-1.685688,43.255407
1702,14.891318,68.451066
1703,-9.523451,30.034311
1704,-4.334004,49.531814
1705,19.186740,41.983830
1706,24.848691,54.449018
1707,23.908101,31.257165
1708,29.743191,32.109473
1709,36.217601,37.991987
1710,-0.284926,41.705434
1711,-11.445635,31.961848
1712,-4.600349,37.129716
1713,2.101026,54.603434
1714,6.848243,62.265578
1715,3.457043,62.739670
1716,22.149485,42.912456
1717,1.569734,66.527022
1718,21.975206,29.466615
1719,39.706203,42.063839
1720,27.845972,40.882478
1721,-15.242147,31.523963
1722,14.341361,49.369304
1723,-11.265276,38.151873
1724,11.192286,42.782473
1725,-12.055598,48.393304
1726,4.755410,42.772075
1727,3.394780,65.661124
1728,15.260246,63.590688
1729,3.149865,58.799932
1730,27.721908,41.273791
1731,4.220082,69.019240
1732,-8.134668,57.966866
1733,-15.021821,55.284165
1734,26.248255,30.144063
1735,23.165971,35.940502
1736,-7.317887,41.044377
1737,-9.358077,55.056061
1738,-7.028855,62.062167
1739,-13.588734,49.809702
1740,12.818814,58.875680
1741,19.558976,64.926012
1742,25.096726,56.941167
1743,35.087155,43.470586
1744,17.496298,39.097737
1745,0.739173,62.785381
1746,10.850691,59.018273
1747,20.781493,48.256376
1748,29.427941,63.347611
1749,4.125414,60.667864
1750,31.506688,60.042905
1751,-7.395153,52.450600
1752,27.143926,65.602880
1753,22.849448,50.322763
1754,-8.452330,34.801480
1755,-12.728056,29.425526
1756,5.550088,44.479410
1757,-2.036782,40.400874
1758,7.082609,57.446135
1759,17.315972,43.173427
1760,-13.196581,52.965935
1761,-15.523981,29.973342
1762,23.489931,33.269849
1763,-11.172660,65.668316
1764,29.057142,64.959805
1765,25.354471,51.977815
1766,23.539162,42.546041
1767,-10.657770,44.205920
1768,3.604131,60.858537
1769,-11.069895,59.154447
1770,-16.445034,41.147703
1771,-10.299611,50.914763
1772,11.656325,35.163743
1773,38.382406,47.166883
1774,-13.378953,35.984354
