wkt_geom;ID;XCOORD;YCOORD
POINT(-1.40941632091557834 60.77035372342513142);1601;-1.409416;60.770354
POINT(11.82645125541586495 56.06368014854540149);1602;11.826451;56.06368
POINT(2.36812772932445537 54.37269996611216527);1603;2.368128;54.3727
POINT(12.19074652139538628 55.09215673327075535);1604;12.190747;55.092157
POINT(7.5159184317587151 55.58595208866024251);1605;7.515918;55.585952
POINT(-3.26687112283448888 59.14636130493636301);1606;-3.266871;59.146361
POINT(-2.60769682635784905 64.43710620406017142);1607;-2.607697;64.437106
POINT(1.54303676221091823 59.64803226649859624);1608;1.543037;59.648032
POINT(5.44045263579243787 55.93972262614926905);1609;5.440453;55.939723
POINT(1.4159914749731497 57.6467991763325216);1610;1.415991;57.646799
POINT(2.31225679361501513 53.65856901713263483);1611;2.312257;53.658569
POINT(-0.66013834499608404 65.58857860505111148);1612;-0.660138;65.588579
POINT(19.4765535999337871 55.8922319710966633);1613;19.476554;55.892232
POINT(20.75550837192949771 59.29795268462365954);1614;20.755508;59.297953
POINT(2.3841486146667501 53.72847688856941062);1615;2.384149;53.728477
POINT(4.47189769586041308 55.53587078831627366);1616;4.471898;55.535871
POINT(-3.03446914545862034 63.66972396159975034);1617;-3.034469;63.669724
POINT(9.02964955129611546 58.12095464525407351);1618;9.02965;58.120955
POINT(-3.35078796114799005 59.84809994162647229);1619;-3.350788;59.8481
POINT(-3.00178731660220377 59.0755394406715908);1620;-3.001787;59.075539
POINT(11.1938565860725241 56.05413938758147907);1621;11.193857;56.054139
POINT(2.52718628756518182 54.51240995045300508);1622;2.527186;54.51241
POINT(6.40889423057643803 54.1335933634384503);1623;6.408894;54.133593
POINT(21.12131759249070484 57.87434832131328477);1624;21.121318;57.874348
POINT(2.52500023113049465 59.35586125537970048);1625;2.525;59.355861
POINT(-3.44616852224833226 63.16548077279050943);1626;-3.446169;63.165481
POINT(-0.85849910078651259 61.47923422983427599);1627;-0.858499;61.479234
POINT(2.06043378020530632 55.5659974462704227);1628;2.060434;55.565997
POINT(6.37146161338373673 55.23064415788118708);1629;6.371462;55.230644
POINT(-4.15894793146840147 63.28730860964896721);1630;-4.158948;63.287309
POINT(3.69692792290861938 52.73114596905889329);1631;3.696928;52.731146
POINT(-3.97859161633580705 63.13070862237026404);1632;-3.978592;63.130709
POINT(2.33537447209750848 57.46731319478779909);1633;2.335374;57.467313
POINT(6.51389583420858109 57.48752819399146574);1634;6.513896;57.487528
POINT(17.39734971923796536 56.63025992257134078);1635;17.39735;56.63026
POINT(9.2204838175098125 58.25102227476716621);1636;9.220484;58.251022
POINT(-1.13082427790109374 61.45618517359339705);1637;-1.130824;61.456185
POINT(2.25036395541542333 60.39403336932306843);1638;2.250364;60.394033
POINT(-4.76208178908069968 62.80170574009941475);1639;-4.762082;62.801706
POINT(3.08352181428336891 55.12889140026591406);1640;3.083522;55.128891
POINT(-1.48409511417494278 63.37791718825442899);1641;-1.484095;63.377917
POINT(16.77328613782589173 54.83567556471209059);1642;16.773286;54.835676
POINT(20.29762530450141966 58.56613075697430304);1643;20.297625;58.566131
POINT(15.59046838246297639 54.32602324702753549);1644;15.590468;54.326023
POINT(17.84411914146594214 56.31975303729191751);1645;17.844119;56.319753
POINT(4.99445049132467034 55.05477144889384533);1646;4.99445;55.054771
POINT(13.25772026655597458 55.07473190047722511);1647;13.25772;55.074732
POINT(3.49232106014867405 61.1299183665812933);1648;3.492321;61.129918
POINT(1.14741586686445185 61.79485468610114651);1649;1.147416;61.794855
POINT(-0.01245384473751798 65.51811751997266242);1650;-0.012454;65.518118
POINT(10.51486222689110406 57.64253215673061703);1651;10.514862;57.642532
POINT(-3.05885797175426211 64.76769103249147008);1652;-3.058858;64.767691
POINT(9.23566458106770938 57.32641529735178665);1653;9.235665;57.326415
POINT(1.86176384339341006 61.43455372286456395);1654;1.861764;61.434554
POINT(-1.93745937578247984 60.11652858933829435);1655;-1.937459;60.116529
POINT(-3.82680815849186562 61.18242567660742282);1656;-3.826808;61.182426
POINT(-2.66959610898727462 63.63433251502642207);1657;-2.669596;63.634333
POINT(8.88043433502069135 55.29415857422248592);1658;8.880434;55.294159
POINT(-3.54738593192694918 63.00543366863159633);1659;-3.547386;63.005434
POINT(0.22821723666282967 54.76693450960358689);1660;0.228217;54.766935
POINT(9.34371007503395568 56.86251535273505908);1661;9.34371;56.862515
POINT(7.84481301849328183 56.30197199496459604);1662;7.844813;56.301972
POINT(1.44743651942414786 54.05156455020137685);1663;1.447437;54.051565
POINT(1.5387138304382697 55.92946367398897678);1664;1.538714;55.929464
POINT(5.15683798760982626 54.69492831710901015);1665;5.156838;54.694928
POINT(12.33558965713686817 55.89843589905319732);1666;12.33559;55.898436
POINT(1.63496302298811536 57.91175558609867835);1667;1.634963;57.911756
POINT(5.17983553799722074 57.86330542205232064);1668;5.179836;57.863305
POINT(1.66845831958938451 53.25334298004946731);1669;1.668458;53.253343
POINT(2.67510966725081012 59.82379424050311201);1670;2.67511;59.823794
POINT(2.82568335854199582 58.98295983902580986);1671;2.825683;58.98296
POINT(0.53428574022749054 59.68107851554028542);1672;0.534286;59.681079
POINT(12.49761174779925099 55.27254112358367166);1673;12.497612;55.272541
POINT(1.57680274776791851 65.14585074461048464);1674;1.576803;65.145851
POINT(-2.60664861850609464 64.76396516894691047);1675;-2.606649;64.763965
POINT(4.2056302713546021 58.08100844435802657);1676;4.20563;58.081008
POINT(-2.47167541111155575 61.15108830184153987);1677;-2.471675;61.151088
POINT(8.75524292339454924 54.82207245958620945);1678;8.755243;54.822072
POINT(-0.64340839500715408 56.12892954059694972);1679;-0.643408;56.12893
POINT(1.93111521591325808 60.66575359277166513);1680;1.931115;60.665754
POINT(-2.06901604536952766 62.83996481333112172);1681;-2.069016;62.839965
POINT(6.22741447854169294 54.67192893008905941);1682;6.227414;54.671929
POINT(8.74493977957806123 55.37585686442101718);1683;8.74494;55.375857
POINT(5.83827200591900208 57.32377268696495776);1684;5.838272;57.323773
POINT(4.10944890011373687 59.51984457452738297);1685;4.109449;59.519845
POINT(10.54338491366070762 55.64784615177784843);1686;10.543385;55.647846
POINT(3.85484585711025574 54.81801667672228007);1687;3.854846;54.818017
POINT(21.55154119757073872 58.91823811284160683);1688;21.551541;58.918238
POINT(11.33023054222086046 56.50627447811049819);1689;11.330231;56.506274
POINT(7.18171356612215384 56.65157398961018487);1690;7.181714;56.651574
POINT(-0.69866290531673148 65.84494962832548026);1691;-0.698663;65.84495
POINT(3.39245684476553144 58.40111125232009215);1692;3.392457;58.401111
POINT(9.99151902009273662 56.13353031057311426);1693;9.991519;56.13353
POINT(0.47727061921049341 64.3277697399811359);1694;0.477271;64.32777
POINT(21.29261612702672579 59.43777630169834225);1695;21.292616;59.437776
POINT(3.72611316339364151 53.40466387962767669);1696;3.726113;53.404664
POINT(2.67579145032538257 57.37452967837104723);1697;2.675791;57.37453
POINT(17.45874687232426226 55.92430243271890333);1698;17.458747;55.924302
POINT(3.73653718545842928 60.47414902590637098);1699;3.736537;60.474149
POINT(0.73255344501742758 54.33522700041886111);1700;0.732553;54.335227
POINT(1.51323093322220537 65.01403649945964958);1701;1.513231;65.014036
POINT(1.35808247942684801 53.54786200438389443);1702;1.358082;53.547862
POINT(0.97381502756902893 59.09731521134307997);1703;0.973815;59.097315
POINT(3.41582345030558443 63.74889529675426303);1704;3.415823;63.748895
POINT(5.2647018540692887 53.93095925641132737);1705;5.264702;53.930959
POINT(1.90051200851014812 64.91796041605213929);1706;1.900512;64.91796
POINT(-2.51801794796934653 62.77906848720543564);1707;-2.518018;62.779068
POINT(5.10050610019177775 56.60061257211459207);1708;5.100506;56.600613
POINT(4.10499877417170644 54.34235140445245094);1709;4.104999;54.342351
POINT(5.67657350991038534 57.81167005535354519);1710;5.676574;57.81167
POINT(2.93821170222847705 57.68082090528263706);1711;2.938212;57.680821
POINT(19.84752644783715425 57.55071628338518508);1712;19.847526;57.550716
POINT(-2.29544566123331162 62.88153650172191789);1713;-2.295446;62.881537
POINT(10.03929878779065099 55.74504083194925386);1714;10.039299;55.745041
POINT(3.82190771048482603 61.69072499434595613);1715;3.821908;61.690725
POINT(-0.10184218103902953 66.23738722966906778);1716;-0.101842;66.237387
POINT(1.74097367883956089 57.30720278452228911);1717;1.740974;57.307203
POINT(20.43510895882710443 58.79683103460723714);1718;20.435109;58.796831
POINT(9.06026738450289493 57.24354128807109277);1719;9.060267;57.243541
POINT(17.57338053979125903 56.83622315116181056);1720;17.573381;56.836223
POINT(21.4953641317349593 58.35355983977548533);1721;21.495364;58.35356
POINT(17.09415428539476167 55.91022651987949388);1722;17.094154;55.910227
POINT(-0.11465672252300063 62.57397636092959203);1723;-0.114657;62.573976
POINT(2.89924691362943676 59.76902799530270727);1724;2.899247;59.769028
POINT(5.6910906836986328 53.93669629184078929);1725;5.691091;53.936696
POINT(3.55485005211145122 57.54409252698454225);1726;3.55485;57.544093
POINT(-3.25684649850016994 59.34938321235908631);1727;-3.256846;59.349383
POINT(-1.81219082302445411 57.21598227365240774);1728;-1.812191;57.215982
POINT(-0.31082891867703211 64.42048410562081528);1729;-0.310829;64.420484
POINT(3.70917417687719286 56.81184984708783503);1730;3.709174;56.81185
POINT(-1.18887151796538948 62.59721144138299564);1731;-1.188872;62.597211
POINT(-0.62713705960841182 57.72537254919717498);1732;-0.627137;57.725373
POINT(21.16829204929895525 58.73379579890660551);1733;21.168292;58.733796
POINT(-1.22037815501142788 61.4417514496498498);1734;-1.220378;61.441751
POINT(-4.70445024296070446 61.85455681860833721);1735;-4.70445;61.854557
POINT(11.34789251083691397 55.69191493820544991);1736;11.347893;55.691915
POINT(2.8265120008225928 63.96343138848021681);1737;2.826512;63.963431
POINT(3.46490166918748166 52.7433622196195202);1738;3.464902;52.743362
POINT(-0.50530418607233685 58.54260228548612588);1739;-0.505304;58.542602
POINT(14.42025734105722279 54.47867469664416262);1740;14.420257;54.478675
POINT(-3.31789310608745946 59.86004164748936773);1741;-3.317893;59.860042
POINT(19.49935242096665888 59.11167513066692436);1742;19.499352;59.111675
POINT(11.72914488256397547 56.31140520595097598);1743;11.729145;56.311405
POINT(4.69773510338754718 59.27301087661853529);1744;4.697735;59.273011
POINT(21.06451125096586097 57.6620235753668382);1745;21.064511;57.662024
POINT(6.23575001194139311 54.76928100833536206);1746;6.23575;54.769281
POINT(17.52532265445706017 55.01189417163753603);1747;17.525323;55.011894
POINT(-3.28465545550632854 64.19368575143876399);1748;-3.284655;64.193686
POINT(6.22208195180957446 56.26477195530046771);1749;6.222082;56.264772
POINT(-0.20448304661908434 57.47751356160209468);1750;-0.204483;57.477514
POINT(19.73015574019406415 56.77827679359869251);1751;19.730156;56.778277
POINT(-1.83932469481407423 60.65876903956424115);1752;-1.839325;60.658769
POINT(-2.97421312808932203 62.7867490012800431);1753;-2.974213;62.786749
POINT(10.50787200285145495 57.97782940680333752);1754;10.507872;57.977829
POINT(1.78323013730336299 64.28182976883233835);1755;1.78323;64.28183
POINT(3.00517067194447662 58.27481705784786215);1756;3.005171;58.274817
POINT(5.66303565614222926 54.30113022190557359);1757;5.663036;54.30113
POINT(-1.89968954938838896 61.28591460698690696);1758;-1.89969;61.285915
POINT(9.35398030032410865 57.62151939717688975);1759;9.35398;57.621519
POINT(0.6430874629367116 54.32185975306889958);1760;0.643087;54.32186
POINT(-4.22106437776419341 65.38321477157926154);1761;-4.221064;65.383215
POINT(0.04223397075468771 54.87253346640525109);1762;0.042234;54.872533
POINT(1.8710694236665244 57.3531017976531885);1763;1.871069;57.353102
POINT(1.59707802792100129 58.37204050557014767);1764;1.597078;58.372041
POINT(-0.34043007223903032 61.89654940852112475);1765;-0.34043;61.896549
POINT(1.77283056390341631 52.99611781488790996);1766;1.772831;52.996118
POINT(-0.83480507128824843 66.24924847125319616);1767;-0.834805;66.249248
POINT(12.74807618008796695 54.52394419489428401);1768;12.748076;54.523944
POINT(21.1970804200126608 59.80706666274105743);1769;21.19708;59.807067
POINT(7.29051236242856504 57.50020509545927894);1770;7.290512;57.500205
POINT(-2.4203391936557006 59.60407077251685593);1771;-2.420339;59.604071
POINT(0.41836366358850352 57.28135024703590972);1772;0.418364;57.28135
POINT(-3.49726718574382245 59.38779348895589294);1773;-3.497267;59.387793
POINT(2.44954735100223786 55.21421213844205766);1774;2.449547;55.214212
POINT(0.24441849196372534 59.96047428999558093);1775;0.244418;59.960474
POINT(5.17246757321255757 56.72693794527481259);1776;5.172468;56.726938
POINT(6.85489528673576842 56.28221344007076254);1777;6.854895;56.282213
POINT(-3.76367236513940639 63.49301646529064413);1778;-3.763672;63.493016
POINT(1.37678013391380993 60.66053528412863471);1779;1.37678;60.660535
POINT(-2.32515622486318163 61.93064763004170459);1780;-2.325156;61.930648
POINT(-0.86023073073927847 63.70644727956438658);1781;-0.860231;63.706447
POINT(0.57092397097677061 65.62996354328714688);1782;0.570924;65.629964
POINT(21.03496548371397878 57.8353800490788359);1783;21.034965;57.83538
POINT(0.81459879100384835 56.89002673010239874);1784;0.814599;56.890027
POINT(3.38125725843681124 58.7070519103409012);1785;3.381257;58.707052
POINT(-4.31118244350950874 61.42576925320072689);1786;-4.311182;61.425769
POINT(6.77426367005063135 54.75774847232655418);1787;6.774264;54.757748
POINT(-2.81161414516612762 61.22456874159821893);1788;-2.811614;61.224569
POINT(-3.21673838168874271 63.29704116473929787);1789;-3.216738;63.297041
POINT(0.59234485682912208 55.58530979243931824);1790;0.592345;55.58531
POINT(0.00259506928314934 58.21841369266159205);1791;0.002595;58.218414
POINT(-3.25809863385081622 65.24698716219307926);1792;-3.258099;65.246987
POINT(21.19293416397890084 59.84326169727783906);1793;21.192934;59.843262
POINT(6.0113772046767302 57.82212579232690786);1794;6.011377;57.822126
POINT(2.56346773485007784 56.48130981255805239);1795;2.563468;56.48131
POINT(9.46514744821132581 56.03520425311764797);1796;9.465147;56.035204
POINT(3.94852790669821907 60.66328956840605713);1797;3.948528;60.66329
POINT(16.23931115453437712 55.34886049383959516);1798;16.239311;55.34886
POINT(-1.28304776633127116 58.32482438322124807);1799;-1.283048;58.324824
POINT(8.73504624104223204 55.49119446655860344);1800;8.735046;55.491194
POINT(20.72278388386033399 58.71649682496232714);1801;20.722784;58.716497
POINT(4.40140900005900804 58.53956342181527361);1802;4.401409;58.539563
POINT(-0.10764411580777189 58.45961685176430933);1803;-0.107644;58.459617
POINT(-4.99505479285736342 62.19351505232088329);1804;-4.995055;62.193515
POINT(17.93086488976611648 56.49083301041076055);1805;17.930865;56.490833
POINT(0.11882898187075241 56.68837278610462249);1806;0.118829;56.688373
POINT(13.25777025141824339 54.81264695266464315);1807;13.25777;54.812647
POINT(19.42651978194651363 55.4878921154718654);1808;19.42652;55.487892
POINT(15.85080499664581311 55.35985367401555379);1809;15.850805;55.359854
POINT(-0.07106846904102682 62.46355004210496276);1810;-0.071068;62.46355
POINT(0.88961232278284452 57.64978831738370246);1811;0.889612;57.649788
POINT(-1.14246206424382013 59.83161358659487661);1812;-1.142462;59.831614
POINT(0.49422099661926833 61.17477752879058528);1813;0.494221;61.174778
POINT(12.0173946067860129 56.30538071192865601);1814;12.017395;56.305381
POINT(21.04996013545338585 58.27906445466295793);1815;21.04996;58.279064
POINT(5.27538029466076885 54.6836248726463694);1816;5.27538;54.683625
POINT(-4.71067857976576843 60.75986156075277478);1817;-4.710679;60.759862
POINT(0.20435729367550426 65.26700162140694772);1818;0.204357;65.267002
POINT(9.87027957566574798 54.62882511888390979);1819;9.87028;54.628825
POINT(0.62355886034195596 55.84503575992007995);1820;0.623559;55.845036
POINT(-0.75785470658155152 61.88966441644137007);1821;-0.757855;61.889664
POINT(1.56287059034389397 55.94023041063518065);1822;1.562871;55.94023
POINT(-2.67451155446687672 65.31143123930694117);1823;-2.674512;65.311431
POINT(9.50634775509233521 54.57034381915071464);1824;9.506348;54.570344
POINT(3.70191438163782749 56.18941473264704456);1825;3.701914;56.189415
POINT(-2.77164101723629841 58.6118772225457505);1826;-2.771641;58.611877
POINT(3.85123494327166682 52.90296997358262843);1827;3.851235;52.90297
POINT(-2.09423483471357263 65.45159373780600731);1828;-2.094235;65.451594
POINT(-0.83488426022722706 60.3743876275654543);1829;-0.834884;60.374388
POINT(10.27711010364268951 57.61164638410527061);1830;10.27711;57.611646
POINT(4.18242571104272898 58.94770311529679674);1831;4.182426;58.947703
POINT(0.60531945656074004 64.82643178031958087);1832;0.605319;64.826432
POINT(2.33721694504517696 52.51339742724213266);1833;2.337217;52.513397
POINT(20.66040862422887514 57.36678336574377823);1834;20.660409;57.366783
POINT(1.30216028247598725 64.53486144651247969);1835;1.30216;64.534861
POINT(1.26297043483230365 62.46850045410554486);1836;1.26297;62.4685
POINT(13.16184537747614414 54.96240692776473935);1837;13.161845;54.962407
POINT(6.06560709354785565 55.52735871912921795);1838;6.065607;55.527359
POINT(10.4718805654650513 58.03692363378207375);1839;10.471881;58.036924
POINT(-1.99550631121531952 59.78605109924066596);1840;-1.995506;59.786051
POINT(-3.73462353036945327 61.07361773101358438);1841;-3.734624;61.073618
POINT(3.56900493026958365 53.54279007167741611);1842;3.569005;53.54279
POINT(0.82872119481899542 63.72406262272293276);1843;0.828721;63.724063
POINT(-1.07643065334276056 58.3326242720627306);1844;-1.076431;58.332624
POINT(2.07228158011412056 57.54335674073070095);1845;2.072282;57.543357
POINT(0.13140360991127942 60.31062392103108039);1846;0.131404;60.310624
POINT(-4.12018081285542248 63.1811832703855174);1847;-4.120181;63.181183
POINT(-0.08585913326553296 59.15116934747158695);1848;-0.085859;59.151169
POINT(5.45597140755236509 58.14148882045332556);1849;5.455971;58.141489
POINT(8.93620662527682441 55.12098587239708536);1850;8.936207;55.120986
POINT(9.16049232667556801 57.69617379842941318);1851;9.160492;57.696174
POINT(10.85628502556634345 57.68582727383673614);1852;10.856285;57.685827
POINT(4.22853343232979739 57.42113405651604552);1853;4.228533;57.421134
POINT(4.82033293522643191 55.05166782239901124);1854;4.820333;55.051668
POINT(2.21840737229772689 52.61201043688985379);1855;2.218407;52.61201
POINT(16.93748013163542865 56.01957853250134889);1856;16.93748;56.019579
POINT(-4.96536131168888506 62.13794505587635797);1857;-4.965361;62.137945
POINT(3.40282396214831806 59.10932728800482039);1858;3.402824;59.109327
POINT(-3.35718810831385683 59.52893652330463681);1859;-3.357188;59.528937
POINT(9.96575058741425224 58.49495390508559467);1860;9.965751;58.494954
POINT(1.01906435403882423 64.00533515282754138);1861;1.019064;64.005335
POINT(1.03663495549159812 63.58327004379496827);1862;1.036635;63.58327
POINT(-1.98133017507867848 59.59118527497052753);1863;-1.98133;59.591185
POINT(10.14639724475543758 57.20390355164954599);1864;10.146397;57.203904
POINT(-3.99581086760432536 60.82127547901902176);1865;-3.995811;60.821275
POINT(-2.72940752450348123 63.49442481239112368);1866;-2.729408;63.494425
POINT(0.7667186931581611 60.17722107456890512);1867;0.766719;60.177221
POINT(10.12712506661858214 57.3304372190297471);1868;10.127125;57.330437
POINT(19.165622890969221 55.13493588096706333);1869;19.165623;55.134936
POINT(0.74616828569830407 59.0632290529884898);1870;0.746168;59.063229
POINT(11.25551305071263997 57.12292174329957817);1871;11.255513;57.122922
POINT(2.92810214460466334 60.14753658105532708);1872;2.928102;60.147537
POINT(-2.39159627550651344 62.92304043671956748);1873;-2.391596;62.92304
POINT(-3.75880568253243297 61.7855040256493524);1874;-3.758806;61.785504
POINT(1.76068386969919377 53.85303203657536386);1875;1.760684;53.853032
POINT(-1.26684441660469949 62.58588377689143556);1876;-1.266844;62.585884
POINT(-3.60144362736516532 63.7604276805387542);1877;-3.601444;63.760428
POINT(0.59481867722279524 56.88145554206160881);1878;0.594819;56.881456
POINT(4.502509518899668 59.95581485088438001);1879;4.50251;59.955815
POINT(11.91744625190017715 55.31460502884972641);1880;11.917446;55.314605
POINT(-3.79005510321219674 61.77880996257567858);1881;-3.790055;61.77881
POINT(20.78679579075720696 57.52981654897108399);1882;20.786796;57.529817
POINT(6.67767824614355021 53.82154791590109966);1883;6.677678;53.821548
POINT(16.07730315326982762 55.30481848923450627);1884;16.077303;55.304818
POINT(3.47925605278755867 62.13194801074547513);1885;3.479256;62.131948
POINT(-0.87085618684508681 59.91157247696630606);1886;-0.870856;59.911572
POINT(19.31982261591443617 60.69238120084252586);1887;19.319823;60.692381
POINT(20.5004954536915136 58.49031980994384838);1888;20.500495;58.49032
POINT(5.04024716262677686 57.5149024159443556);1889;5.040247;57.514902
POINT(2.15584139073107295 60.15078464715411144);1890;2.155841;60.150785
POINT(-2.48005032336110043 58.74481394710974058);1891;-2.48005;58.744814
POINT(1.80487493768131202 54.54906738227938234);1892;1.804875;54.549067
POINT(14.82937662807736601 54.2867686362356423);1893;14.829377;54.286769
POINT(-1.39530957310100989 63.02679170845557621);1894;-1.39531;63.026792
POINT(8.61556422880269501 54.09540197221926405);1895;8.615564;54.095402
POINT(11.14707726570741286 54.617299230136652);1896;11.147077;54.617299
POINT(21.35976586499902652 58.80533000549382194);1897;21.359766;58.80533
POINT(-1.73625864157783294 65.04948332020703106);1898;-1.736259;65.049483
POINT(-2.37295224465663734 62.11178752512083179);1899;-2.372952;62.111788
POINT(3.49430492249321212 55.6563028931541055);1900;3.494305;55.656303
POINT(-0.65648315639627608 63.26636338541584337);1901;-0.656483;63.266363
POINT(-4.84628747735075205 60.74637885821378802);1902;-4.846287;60.746379
POINT(20.69647583565039639 57.85484508880508514);1903;20.696476;57.854845
POINT(4.11171421857091524 61.33340129385831574);1904;4.111714;61.333401
POINT(2.61595531063993203 63.54855774784124378);1905;2.615955;63.548558
POINT(20.9460829341618755 57.03146054355158157);1906;20.946083;57.031461
POINT(4.44438665347409412 60.81021367895242236);1907;4.444387;60.810214
POINT(9.79454668248585314 57.39440397821518047);1908;9.794547;57.394404
POINT(2.20979449294911667 58.70990070943945938);1909;2.209794;58.709901
POINT(19.41705642737451853 60.22526149478578361);1910;19.417056;60.225261
POINT(2.42360532947610618 52.70462130198763617);1911;2.423605;52.704621
POINT(-3.64207461030765645 62.57506049875043885);1912;-3.642075;62.57506
POINT(21.2811173406553884 60.47535780735296385);1913;21.281117;60.475358
POINT(-0.65640243913259244 58.41510619801770332);1914;-0.656402;58.415106
POINT(-1.28100974349402863 64.41306689539146646);1915;-1.28101;64.413067
POINT(20.14006445797244282 60.15593391980568327);1916;20.140064;60.155934
POINT(20.9409378527566119 57.59130947491506447);1917;20.940938;57.591309
POINT(20.61169609188261731 58.29599257295021175);1918;20.611696;58.295993
POINT(4.42977269443063193 54.90129475520144808);1919;4.429773;54.901295
POINT(0.10199934008782119 64.10131438656213732);1920;0.101999;64.101314
POINT(6.50629370707984478 56.34279967431786673);1921;6.506294;56.3428
POINT(0.27763242904163388 56.77409114700667203);1922;0.277632;56.774091
POINT(-1.01345042861197587 61.8315949444119255);1923;-1.01345;61.831595
POINT(-2.47008600887683771 58.29595749261778792);1924;-2.470086;58.295957
POINT(4.61285271090066473 59.62609163662534684);1925;4.612853;59.626092
POINT(21.18722375297907234 58.99867682046869533);1926;21.187224;58.998677
POINT(5.7994190176104059 55.61019622373338223);1927;5.799419;55.610196
POINT(-0.31817724812388359 65.59734479445661748);1928;-0.318177;65.597345
POINT(1.23243019250413433 56.38258163418840496);1929;1.23243;56.382582
POINT(4.85717659330052243 55.55640109918311254);1930;4.857177;55.556401
POINT(19.91140298926450569 56.11975053578736805);1931;19.911403;56.119751
POINT(20.60445981460838993 60.68589873938393708);1932;20.60446;60.685899
POINT(3.78524691267963043 56.42381453787126588);1933;3.785247;56.423815
POINT(7.07816762682254819 55.91885547934758449);1934;7.078168;55.918855
POINT(5.07449618954870196 56.1051630898345195);1935;5.074496;56.105163
POINT(2.24708947812968773 62.87004984239294458);1936;2.247089;62.87005
POINT(-0.48682227825859403 60.14025909863661212);1937;-0.486822;60.140259
POINT(20.0249738544224698 55.92060974059009482);1938;20.024974;55.92061
POINT(0.19084952661190879 65.68631211683307924);1939;0.19085;65.686312
POINT(-1.26057770309577011 56.92992480452997484);1940;-1.260578;56.929925
POINT(1.07138069529420932 62.55622731834896655);1941;1.071381;62.556227
POINT(-4.76897567053661664 62.1855304283547099);1942;-4.768976;62.18553
POINT(7.55290028205690689 54.21822225945179952);1943;7.5529;54.218222
POINT(20.29608398244376133 56.13931396881915248);1944;20.296084;56.139314
POINT(0.67520624176339439 58.39605384981042846);1945;0.675206;58.396054
POINT(9.46369111618497882 58.17245731458354641);1946;9.463691;58.172457
POINT(3.28766896663056229 63.03515150125877398);1947;3.287669;63.035152
POINT(0.85482222764336768 57.33341767951547752);1948;0.854822;57.333418
POINT(4.07001500696481244 54.92825148682337044);1949;4.070015;54.928251
POINT(4.21112373053922973 54.83484575385376303);1950;4.211124;54.834846
POINT(2.53557781726990683 53.05978714533311802);1951;2.535578;53.059787
POINT(19.79969185768688433 60.67314845547202395);1952;19.799692;60.673148
POINT(-0.29552238701214684 56.42671769446507568);1953;-0.295522;56.426718
POINT(-3.10129105831673746 65.46523722520865363);1954;-3.101291;65.465237
POINT(-3.85380377915568229 65.42033220139299488);1955;-3.853804;65.420332
POINT(-1.07697741557328364 62.38543838963799004);1956;-1.076977;62.385438
POINT(-2.00933629852451245 59.00219037673710432);1957;-2.009336;59.00219
POINT(-3.21912111766452114 62.1209611899370131);1958;-3.219121;62.120961
POINT(-2.37876325113444587 59.8971294234021272);1959;-2.378763;59.897129
POINT(0.28274669144472675 60.27609231716255067);1960;0.282747;60.276092
POINT(5.44338702575397804 57.32444736469180668);1961;5.443387;57.324447
POINT(-3.25638204517033314 63.14373943331895589);1962;-3.256382;63.143739
POINT(18.03526509434900404 55.30071802431362471);1963;18.035265;55.300718
POINT(1.72177565365632113 62.74301418128548136);1964;1.721776;62.743014
POINT(0.4937947562520284 59.82150675183394384);1965;0.493795;59.821507
POINT(0.8905677743753273 63.2329576952008594);1966;0.890568;63.232958
POINT(0.37438934984938577 60.0515487741818319);1967;0.374389;60.051549
POINT(-2.36388061337360655 65.19913121557283375);1968;-2.363881;65.199131
POINT(0.78375590569573195 59.1458989049505135);1969;0.783756;59.145899
POINT(8.15085556445440496 54.05796743483274014);1970;8.150856;54.057967
POINT(1.95914862423575276 59.84778151386414891);1971;1.959149;59.847782
POINT(0.55506977612624109 57.48832894912617775);1972;0.55507;57.488329
POINT(4.25058657926473771 53.66309897154913244);1973;4.250587;53.663099
POINT(7.1289902842913655 54.76608428577952026);1974;7.12899;54.766084
POINT(7.81979932890563667 54.50501272009427112);1975;7.819799;54.505013
POINT(3.32047514920623499 61.78495624786606299);1976;3.320475;61.784956
POINT(1.64979778499834229 58.87368765259591186);1977;1.649798;58.873688
POINT(0.37188273950006323 61.29533771411209386);1978;0.371883;61.295338
POINT(-2.85400797074213219 58.65782051417603071);1979;-2.854008;58.657821
POINT(21.60752516007389801 60.37398840068481576);1980;21.607525;60.373988
POINT(19.48565832558583111 60.57150873146707681);1981;19.485658;60.571509
POINT(5.89077288208106964 55.09570990200921869);1982;5.890773;55.09571
POINT(-1.33687768568619259 60.09337272696252086);1983;-1.336878;60.093373
POINT(5.08805885466921204 58.67279391514497178);1984;5.088059;58.672794
POINT(9.312238809087372 56.20349194187763686);1985;9.312239;56.203492
POINT(-3.4980543367873782 64.66432126359141819);1986;-3.498054;64.664321
POINT(21.09898198176781037 59.16534418177905508);1987;21.098982;59.165344
POINT(-0.73471510231624482 58.41943729185347678);1988;-0.734715;58.419437
POINT(1.56080128293886489 59.27820973940205107);1989;1.560801;59.27821
POINT(3.2122548171742924 59.40081870192280888);1990;3.212255;59.400819
POINT(3.89262371325848378 62.03516381304115157);1991;3.892624;62.035164
POINT(-3.10964922792423293 60.74017037542490272);1992;-3.109649;60.74017
POINT(0.58925706236940911 62.35895917474752537);1993;0.589257;62.358959
